base_id,k,sigma,repeat,rmsd_global,rmsd_local,min_dist,dE_pred,chosen_indices
350,1,0.02,6,0.004955923327485432,0.021464636057782913,2.6047808374740704,0.004277288913726807,1
350,1,0.02,7,0.005695279630495082,0.02478752291528999,2.6047808374740704,-0.006409943103790283,2
350,1,0.02,8,0.00621453380788154,0.026641850860272053,2.6047808374740704,-0.01738893985748291,11
350,1,0.02,9,0.003219444265156667,0.013774647307804179,2.591039701803672,-0.01762363314628601,19
350,1,0.02,10,0.008838797455916507,0.038172168133103784,2.6047808374740704,-0.04181927442550659,5
350,1,0.02,11,0.01032370971937428,0.04411890077365678,2.6047808374740704,0.029982030391693115,6
350,1,0.02,12,0.0062025390237925755,0.02630415830279049,2.5826389993669823,-0.023135721683502197,5
350,1,0.02,13,0.008118705327728352,0.03443032402621185,2.5911226801717864,-0.019553780555725098,5
350,1,0.02,14,0.007378645010258827,0.03187937060085008,2.6047808374740704,-0.0016866326332092285,1
350,1,0.02,15,0.01132624205303905,0.04904065970822125,2.6047808374740704,0.011198848485946655,3
350,1,0.02,16,0.0013754273517087253,0.005863040488203825,2.6047808374740704,0.006505012512207031,17
350,1,0.02,17,0.003484397837661279,0.01477455009320378,2.6047808374740704,0.008185058832168579,5
350,1,0.02,18,0.012930880359144937,0.05612129662925661,2.6047808374740704,-0.00807797908782959,2
350,1,0.02,19,0.008952172762564502,0.03883680566068584,2.6047808374740704,-0.006388813257217407,1
350,1,0.02,20,0.008040772248319094,0.03431055031226215,2.6047808374740704,0.014542102813720703,8
350,1,0.02,21,0.011116899422151254,0.04640597019635518,2.5958672990418825,0.023961126804351807,17
350,1,0.02,22,0.011581147367725704,0.04911013606824258,2.561911897201093,-0.04421702027320862,7
350,1,0.02,23,0.011047572233632343,0.04684364238776282,2.6047808374740704,0.035359978675842285,13
350,1,0.02,24,0.008225292150687073,0.03417583100133528,2.588686210362237,-0.0044825077056884766,18
350,1,0.02,25,0.0059268734056562855,0.025141889336527307,2.5878016194361573,-0.02395331859588623,13
350,1,0.02,26,0.006537140978161804,0.028320990153773654,2.6047808374740704,0.0058290958404541016,1
350,1,0.02,27,0.007504633519806947,0.031828572594621844,2.5957347587829966,-0.014571905136108398,12
350,1,0.02,28,0.012541441435510422,0.053203402247678305,2.5765500547128184,-0.021646559238433838,12
350,1,0.02,29,0.008061407732993695,0.03488159779425735,2.6047808374740704,-0.004048824310302734,0
350,1,0.02,30,0.002835961487727691,0.01228741644843435,2.6047808374740704,0.0025700926780700684,0
350,1,0.02,31,0.009245958744765147,0.03994852302756084,2.6047808374740704,-0.002064138650894165,1
350,1,0.02,32,0.005637586787829014,0.0241205670940747,2.592588665020731,0.006805241107940674,4
350,1,0.02,33,0.0070301350913110445,0.029829368645187964,2.5953560194315,-0.003944337368011475,11
350,1,0.02,34,0.006940981535638571,0.029479718957693756,2.6047808374740704,-0.007597923278808594,10
350,1,0.02,35,0.007745599826093978,0.03347335692218733,2.6047808374740704,0.004233121871948242,2
350,1,0.02,36,0.003968352858965209,0.017182607207086337,2.6047808374740704,-0.016651391983032227,7
350,1,0.02,37,0.006458146231919816,0.028005015554310852,2.5835150488210514,0.013750702142715454,8
350,1,0.02,38,0.003143754254180308,0.013698432732831688,2.6047808374740704,0.0044893622398376465,0
350,1,0.02,39,0.008388855077169464,0.036119373385882066,2.6047808374740704,0.05002719163894653,16
350,1,0.02,40,0.0049285641779078584,0.02136298759020888,2.6047808374740704,-0.010511934757232666,10
350,1,0.02,41,0.0036347658212126533,0.015784104588383422,2.6047808374740704,-0.019730985164642334,14
350,1,0.02,42,0.004748987037614924,0.020172046034067637,2.6047808374740704,-0.002703756093978882,8
350,1,0.02,43,0.008944168124923773,0.03730044582811296,2.5957900093018527,0.01687723398208618,18
350,1,0.02,44,0.009259891916857511,0.03970576506665554,2.6047808374740704,0.006376087665557861,12
350,1,0.02,45,0.012222209615844968,0.05121324088691835,2.5716284819659325,-0.03375345468521118,19
350,1,0.02,46,0.004418527996069519,0.019114679085085524,2.6047808374740704,-0.019832491874694824,8
350,1,0.02,47,0.00779161864594237,0.033349938478380345,2.6047808374740704,0.0489334762096405,8
350,1,0.02,48,0.006896975293409028,0.02925924392173562,2.577210051669018,-0.025729477405548096,15
350,1,0.02,49,0.006451846860849117,0.027327514957929577,2.5787479230018113,-0.027412861585617065,19
350,1,0.03,0,0.014233689086425994,0.05911905324801253,2.5830120905580847,-0.0025511980056762695,16
350,1,0.03,1,0.010948528802096538,0.04658239894103868,2.6039842397522848,0.02057594060897827,12
350,1,0.03,2,0.01930410664981374,0.08240935677797329,2.5816300725350896,-0.07789909839630127,13
350,1,0.03,3,0.010773236746132262,0.04599485042357989,2.603803283603357,0.011388421058654785,4
350,1,0.03,4,0.0134801580061977,0.05716318622553744,2.5668383922975133,-0.046688199043273926,12
350,1,0.03,5,0.015368418882725011,0.06603789080404017,2.54785727631501,-0.08148431777954102,16
350,1,0.03,6,0.005349256944393952,0.022696035392892274,2.6047808374740704,0.013757288455963135,11
350,1,0.03,7,0.006417906468769186,0.027236275251659253,2.6047808374740704,0.029857993125915527,15
350,1,0.03,8,0.021012272551037468,0.08910959443181657,2.6047808374740704,0.026062458753585815,7
350,1,0.03,9,0.03159789844891798,0.1312497145133827,2.567657560546814,0.013632476329803467,18
350,1,0.03,10,0.010907820379679828,0.046267788415362714,2.6047808374740704,0.02941042184829712,4
350,1,0.03,11,0.00552685802189386,0.022954635495083153,2.593170385335104,-0.00033161044120788574,18
350,1,0.03,12,0.00758578054517855,0.03275518098984673,2.60478083747407,0.00015589594841003418,2
350,1,0.03,13,0.012888935011649382,0.05469043997510519,2.5760615520899366,-0.019764840602874756,12
350,1,0.03,14,0.006374382059805298,0.027405539735836114,2.6047808374740704,-0.02583262324333191,7
350,1,0.03,15,0.0059464885011920226,0.025343084605338757,2.5841293263396827,-0.00811302661895752,4
350,1,0.03,16,0.010373393964857801,0.04421380505311307,2.600782161905952,0.019374549388885498,9
350,1,0.03,17,0.0116324291696477,0.049372905288463186,2.6047808374740704,0.011434376239776611,5
350,1,0.03,18,0.007354936876779326,0.031758921484931056,2.6047808374740704,0.0015372633934020996,3
350,1,0.03,19,0.014382963464144572,0.061985212984399844,2.590437566418873,-0.07679733633995056,13
350,1,0.03,20,0.010745753756758035,0.04612233573776297,2.599878071215175,0.04014354944229126,6
350,1,0.03,21,0.013435332340539017,0.05801809941418743,2.6047808374740704,0.08546847105026245,17
350,1,0.03,22,0.008557390551379688,0.0372061452297743,2.6047808374740704,0.012212902307510376,2
350,1,0.03,23,0.006189317480945307,0.02629267615232804,2.6047808374740704,0.028021037578582764,9
350,1,0.03,24,0.01114249517763811,0.04672651617281664,2.5675328226674154,-0.03246217966079712,19
350,1,0.03,25,0.004901997818134712,0.02109749894415885,2.602798329574863,-0.024836242198944092,6
350,1,0.03,26,0.009902542742100026,0.042010959118037226,2.6047808374740704,0.04851806163787842,15
350,1,0.03,27,0.011886900261313485,0.050416433666191925,2.6047808374740704,0.032212287187576294,7
350,1,0.03,28,0.01155876734769894,0.049013437928899,2.5763246786588514,-0.029526054859161377,13
350,1,0.03,29,0.006096500295354822,0.025855473592100817,2.6047808374740704,0.027521193027496338,15
350,1,0.03,30,0.012143119152616141,0.05090539843019565,2.567666808752137,-0.03448006510734558,16
350,1,0.03,31,0.00445429203349868,0.01938800392049727,2.593402314362454,0.015355587005615234,11
350,1,0.03,32,0.014737953888505573,0.0637178960506388,2.5911514865379495,-0.013459950685501099,15
350,1,0.03,33,0.010936504909362993,0.04648433559679117,2.559014258874581,-0.031628042459487915,10
350,1,0.03,34,0.0076902216016752475,0.03261014146085611,2.6047808374740704,0.003667593002319336,14
350,1,0.03,35,0.010303859102285415,0.04280007815972358,2.5845100755615125,-0.003532499074935913,19
350,1,0.03,36,0.014376016989195996,0.06207787353764225,2.6047808374740704,0.0019744038581848145,1
350,1,0.03,37,0.012235397999312888,0.052351852585651046,2.6047808374740704,0.06679844856262207,18
350,1,0.03,38,0.004920537086597661,0.020926868850832753,2.60478083747407,-0.006654620170593262,9
350,1,0.03,39,0.01751765291263525,0.0747067633708444,2.60478083747407,0.07834994792938232,5
350,1,0.03,40,0.011577720733170486,0.04976231297641995,2.5915638677213515,-0.06146600842475891,4
350,1,0.03,41,0.008443097579885235,0.03583457304566304,2.6047808374740704,0.008259415626525879,11
350,1,0.03,42,0.002416375000905048,0.010501517038404237,2.6001133477144087,0.009291023015975952,9
350,1,0.03,43,0.004967047457000536,0.021360501493657126,2.6047808374740704,-1.9252300262451172e-05,10
350,1,0.03,44,0.014530683553584415,0.06314210695618121,2.603931538027879,-0.048871785402297974,9
350,1,0.03,45,0.024095167722434335,0.10425958296168068,2.57194123121758,-0.0033806264400482178,2
350,1,0.03,46,0.004112380956817433,0.01785433061502627,2.6047808374740704,0.004052489995956421,1
350,1,0.03,47,0.013465121455045751,0.057845815098692424,2.6047808374740704,-0.016867846250534058,10
350,1,0.03,48,0.01711939752958802,0.07335381076054652,2.6047808374740704,0.08184424042701721,10
350,1,0.03,49,0.013445014290414493,0.057642047394651466,2.5538547072100295,-0.06983596086502075,18
350,1,0.05,0,0.017056350298861104,0.07232510106327134,2.5969129602028906,0.051582545042037964,9
350,1,0.05,1,0.017086597967607472,0.07161783724483022,2.6047808374740704,0.05071103572845459,19
350,1,0.05,2,0.029131281618844193,0.12617737967450723,2.563823634021228,-0.002945542335510254,1
350,1,0.05,3,0.032335348192290524,0.13715001468875482,2.557433063984619,0.07843700051307678,12
350,1,0.05,4,0.012325312297455912,0.053439934491685694,2.569155058788153,0.03156706690788269,12
350,1,0.05,5,0.015269824060172991,0.06635458523393653,2.6047808374740704,-0.009715676307678223,2
350,1,0.05,6,0.011508839780121578,0.049010299646042935,2.5616991393342023,-0.053362101316452026,18
350,1,0.05,7,0.02996820866716363,0.12714265198328661,2.6047808374740704,0.055532872676849365,6
350,1,0.05,8,0.009990862457741239,0.043143641838471004,2.6047808374740704,0.0025327205657958984,2
350,1,0.05,9,0.004746263460734951,0.020532465926227792,2.60478083747407,0.0032111704349517822,0
350,1,0.05,10,0.025653453568992533,0.11108105489461102,2.5729123622903693,-0.004426360130310059,2
350,1,0.05,11,0.016565413049315022,0.071808234524106,2.6047808374740704,0.022357791662216187,1
350,1,0.05,12,0.019889358246375288,0.08268111960532329,2.5758018781358247,0.018875867128372192,18
350,1,0.05,13,0.016185584161710537,0.06873515312175003,2.5912299630798876,0.08217358589172363,10
350,1,0.05,14,0.021019583140674862,0.08923656210924334,2.58158987773721,0.09777677059173584,8
350,1,0.05,15,0.024220332145463253,0.10295734900118478,2.6047808374740704,0.0621066689491272,6
350,1,0.05,16,0.011763818470836188,0.049914450771193164,2.6047808374740704,0.02375510334968567,6
350,1,0.05,17,0.010543370874117403,0.044798677941384646,2.6047808374740704,0.011558294296264648,10
350,1,0.05,18,0.011468287101358434,0.04959126421959578,2.568618952301733,0.023007065057754517,13
350,1,0.05,19,0.03729459627441791,0.1585439805185485,2.4984504816002304,-0.16282671689987183,10
350,1,0.05,20,0.01947698209239675,0.08145502509986688,2.5415735758495956,-0.04639822244644165,18
350,1,0.05,21,0.02614999555748301,0.11289592410379791,2.576470539555355,-0.11311793327331543,10
350,1,0.05,22,0.007937023854772931,0.03421485456594956,2.6047808374740704,-0.0100746750831604,6
350,1,0.05,23,0.010713454177005678,0.04552367898791461,2.568888045446659,-0.021776139736175537,8
350,1,0.05,24,0.02278985540636563,0.09695646785802582,2.5986402432795015,0.03840261697769165,4
350,1,0.05,25,0.014671096375896546,0.06274458516643543,2.590014932966897,-0.06284436583518982,12
350,1,0.05,26,0.029747050222283154,0.12938934518735173,2.539573950141492,-0.06315332651138306,6
350,1,0.05,27,0.009732575190600157,0.0417107297362544,2.601788787043258,0.009074032306671143,7
350,1,0.05,28,0.014512795396857243,0.061823818933830675,2.59738559135486,0.023997515439987183,7
350,1,0.05,29,0.025607192703295138,0.11134428828751293,2.500421041376699,-0.15006038546562195,16
350,1,0.05,30,0.02239691425643039,0.09544281220550536,2.6047808374740704,0.09138834476470947,4
350,1,0.05,31,0.012483037619440173,0.05334284927686872,2.6047808374740704,0.06189742684364319,15
350,1,0.05,32,0.011378919699341841,0.04939157951537882,2.6047808374740704,-0.05606883764266968,7
350,1,0.05,33,0.01960482376750492,0.08314244978870197,2.569220990428875,0.07803589105606079,14
350,1,0.05,34,0.022277693049355944,0.09486456112146142,2.5913291127708504,-0.03539937734603882,5
350,1,0.05,35,0.01591161268355896,0.06773135152382133,2.6047808374740704,0.06152883172035217,15
350,1,0.05,36,0.025066108763544457,0.10628541034448831,2.5593119083140596,0.09014946222305298,4
350,1,0.05,37,0.018408647439735595,0.07847074325843198,2.5864096315179625,0.02621045708656311,11
350,1,0.05,38,0.024243636712324216,0.10473141338708672,2.565022813289463,0.003775358200073242,1
350,1,0.05,39,0.029832109585753972,0.1265381331497507,2.5337005047135843,0.11158376932144165,7
350,1,0.05,40,0.015136329058273426,0.06550184831152833,2.591966900619308,0.06682386994361877,8
350,1,0.05,41,0.01752108675864876,0.07277712691969239,2.566295175000164,-0.004884392023086548,18
350,1,0.05,42,0.027271198192763142,0.11830475386915526,2.586480273180842,-0.006914973258972168,3
350,1,0.05,43,0.02326608513944025,0.09870728905751246,2.551533383425721,0.08866170048713684,12
350,1,0.05,44,0.015949502471670242,0.0688741207620141,2.5973033417993494,0.006675451993942261,0
350,1,0.05,45,0.00855746242270563,0.037047367373682326,2.6047808374740704,-0.004246950149536133,0
350,1,0.05,46,0.013202465295927408,0.05581654501049384,2.6047808374740704,0.05481189489364624,16
350,1,0.05,47,0.011204635680675888,0.04750643638703827,2.6047808374740704,0.04998323321342468,18
350,1,0.05,48,0.009056135903142307,0.038571514934213916,2.5897019492977607,0.0056903064250946045,12
350,1,0.05,49,0.027667377921070362,0.11829044602901795,2.550327706567422,0.03973156213760376,6
350,1,0.08,0,0.04013039121441771,0.17330917779316235,2.4988181341213735,0.03613799810409546,0
350,1,0.08,1,0.038418251265271965,0.1671861762484588,2.5647375369519225,0.20737576484680176,10
350,1,0.08,2,0.024225414760865364,0.10542456723703898,2.5665440752779483,-0.07989779114723206,4
350,1,0.08,3,0.04261311145017022,0.17755493435000463,2.574633591642064,0.081470787525177,16
350,1,0.08,4,0.022658404413811357,0.09609720585451871,2.6047808374740704,0.01592877507209778,15
350,1,0.08,5,0.02869446203013794,0.12500766968330124,2.6047808374740704,-0.013293147087097168,0
350,1,0.08,6,0.012178865480464355,0.0513011626976708,2.562773946914222,-0.04201662540435791,18
350,1,0.08,7,0.033126409592233536,0.14081278555869747,2.543606014669932,0.17681151628494263,11
350,1,0.08,8,0.03226374619592526,0.137612136906643,2.5156843333187604,0.06414821743965149,5
350,1,0.08,9,0.04873838858482964,0.20739935284106167,2.502410362361337,-0.023291558027267456,4
350,1,0.08,10,0.02052977343011583,0.08799019782514624,2.5567557777327856,0.023862600326538086,6
350,1,0.08,11,0.018948737215622118,0.08182713933323552,2.5355489896196826,0.025121241807937622,10
350,1,0.08,12,0.03267580110902516,0.13645708484162547,2.6001417761784067,0.07909268140792847,18
350,1,0.08,13,0.0099553976196279,0.04314701863704077,2.6047808374740704,-0.02412998676300049,13
350,1,0.08,14,0.052812491187317186,0.22393642207622422,2.5627843423091865,0.030901581048965454,6
350,1,0.08,15,0.029226816637691562,0.12621261691389218,2.5513293324224073,0.09444478154182434,6
350,1,0.08,16,0.04305261107437576,0.18299130168807612,2.42837583751096,-0.09581810235977173,13
350,1,0.08,17,0.03841028993271848,0.1638076677683221,2.4456621430999257,-0.1637503057718277,19
350,1,0.08,18,0.021281289439680197,0.09203092552047937,2.5860025783629066,-0.001997441053390503,3
350,1,0.08,19,0.04035423608112198,0.16765870617957337,2.50693174639844,-0.016634464263916016,18
350,1,0.08,20,0.019515497206371794,0.08426654795338538,2.581036724258725,0.0073552727699279785,2
350,1,0.08,21,0.01923026535447229,0.08157510378053516,2.595430931366102,0.04266977310180664,8
350,1,0.08,22,0.01345667465052733,0.057058874270081335,2.5606482655845193,-0.04902198910713196,11
350,1,0.08,23,0.017268909144322334,0.07172566872419107,2.5653593984254424,-0.0030104517936706543,16
350,1,0.08,24,0.017414338852253554,0.07402218750304752,2.571800991351858,0.051026225090026855,9
350,1,0.08,25,0.02746307469889406,0.11923634544397531,2.5977078306997408,-0.008840203285217285,3
350,1,0.08,26,0.014168493460484426,0.06086401013371949,2.6047808374740704,0.06654071807861328,4
350,1,0.08,27,0.03610266351842519,0.1558892635608198,2.506684634448344,0.022288501262664795,2
350,1,0.08,28,0.05197432363583493,0.21839521175937732,2.411318067698955,-0.14269210398197174,18
350,1,0.08,29,0.009055858968285552,0.038669550336660946,2.569335210634116,-0.011156141757965088,11
350,1,0.08,30,0.02560712270412852,0.11009325227255834,2.559432025689907,-0.013512074947357178,6
350,1,0.08,31,0.01619039427978611,0.07016859728693559,2.6047808374740704,0.020828962326049805,3
350,1,0.08,32,0.0677239227868263,0.28140912529008594,2.5278669177364494,0.05940049886703491,19
350,1,0.08,33,0.005507777054555354,0.023861498884901213,2.5824885004353284,-0.034324586391448975,18
350,1,0.08,34,0.03197525194807081,0.13283127744948256,2.5272301003419826,-0.01083064079284668,16
350,1,0.08,35,0.03636553454023516,0.15473058145124807,2.491183328164785,0.10464656352996826,15
350,1,0.08,36,0.028347389389991616,0.12311528042510883,2.590005610220626,-0.008640199899673462,0
350,1,0.08,37,0.02623725727742466,0.11125355023969938,2.5133116945104703,-0.0929114818572998,11
350,1,0.08,38,0.012668097543538287,0.05473983142144317,2.6047808374740704,-0.0023728013038635254,3
350,1,0.08,39,0.022349931801390974,0.09373949881925346,2.5416908296709977,-0.06311169266700745,19
350,1,0.08,40,0.026560424559568863,0.11262364939918157,2.6047808374740704,0.0006011724472045898,6
350,1,0.08,41,0.0132273337395597,0.0576306204070457,2.6047808374740704,0.024325311183929443,1
350,1,0.08,42,0.020521362230090656,0.087072466467028,2.563901934268464,0.07327920198440552,5
350,1,0.08,43,0.02448103604110349,0.105284454114301,2.544529312939166,0.013614922761917114,13
350,1,0.08,44,0.022601776678637418,0.09702675625332936,2.564231196704333,0.05214366316795349,5
350,1,0.08,45,0.023328281092978253,0.09870644865199422,2.6047808374740704,0.10239461064338684,17
350,1,0.08,46,0.047608991828382956,0.20731588735599782,2.6047808374740704,0.17454463243484497,0
350,1,0.08,47,0.059753952823315123,0.2590239980771098,2.4978576270828,0.1653119921684265,1
350,1,0.08,48,0.03325639790213433,0.14190314242747873,2.5414652088364895,-0.01472461223602295,4
350,1,0.08,49,0.03020237159350181,0.13066040258905612,2.54904226833092,0.04060846567153931,0
350,2,0.01,0,0.00558376246065047,0.016225582317644018,2.592905069871476,-0.005406200885772705,3;19
350,2,0.01,1,0.0035575347664442694,0.010720934865951345,2.600582961681918,-0.0027547478675842285,10;15
350,2,0.01,2,0.005113538256022639,0.01610618871237279,2.60478083747407,0.022760242223739624,0;8
350,2,0.01,3,0.006245657242478018,0.01808167035464386,2.589049631729069,-0.004285871982574463,4;19
350,2,0.01,4,0.00595902917799443,0.018023541343948613,2.587925764703615,-0.03171387314796448,4;8
350,2,0.01,5,0.006253383794038024,0.01841729965790987,2.6047808374740704,0.022230923175811768,0;14
350,2,0.01,6,0.004779642352678655,0.014833599959409147,2.6047808374740704,0.004784822463989258,13;15
350,2,0.01,7,0.007118222875678628,0.02137835583764461,2.6011307801593664,-0.022685885429382324,10;14
350,2,0.01,8,0.0074336593179254095,0.022684126001370524,2.585555537124734,-0.052456438541412354,15;19
350,2,0.01,9,0.006325926792827387,0.019556260446605113,2.5985879764513733,-0.023046791553497314,5;8
350,2,0.01,10,0.008835982568477419,0.02701675110133643,2.6047808374740704,0.0006208419799804688,7;11
350,2,0.01,11,0.005248647255679,0.015536976429873143,2.5863151848675043,-0.008342981338500977,7;19
350,2,0.01,12,0.0041012817140137535,0.012442709128178336,2.6047808374740704,-0.016893595457077026,10;13
350,2,0.01,13,0.003448267496384846,0.01036607795816194,2.6047808374740704,0.003606438636779785,0;2
350,2,0.01,14,0.006754117588960924,0.02106012239997207,2.601896726366453,0.011520236730575562,1;9
350,2,0.01,15,0.003579277125749903,0.01076906202123584,2.598063551630022,0.0008749961853027344,18;19
350,2,0.01,16,0.006164050094655978,0.018249279220184655,2.588636150018733,-0.035401344299316406,12;14
350,2,0.01,17,0.0016666529954278094,0.005080006912297294,2.598953849362241,-0.00392189621925354,15;19
350,2,0.01,18,0.0034646327438103788,0.010537775543879016,2.6047808374740704,-0.009532243013381958,5;9
350,2,0.01,19,0.0031177367670032815,0.009538684677793565,2.601600980861185,-0.006249785423278809,7;16
350,2,0.01,20,0.005409926239135732,0.01636427489940916,2.6047808374740704,0.009230852127075195,14;15
350,2,0.01,21,0.010150692713161128,0.03035385490005063,2.5760916741372415,-0.0402243435382843,0;19
350,2,0.01,22,0.003936637529601278,0.011794216878845735,2.593717191562579,0.012979120016098022,9;13
350,2,0.01,23,0.002141866003082695,0.006411241223662716,2.600470035459654,-0.01075214147567749,4;11
350,2,0.01,24,0.006706377837998107,0.02045389224070685,2.5863279029513424,0.025066256523132324,6;14
350,2,0.01,25,0.00874240580324294,0.026564379439692917,2.6047808374740704,0.02472078800201416,4;5
350,2,0.01,26,0.0031884680867230717,0.009634326582937565,2.6047808374740704,-0.0029903054237365723,2;7
350,2,0.01,27,0.010661803994217409,0.0321271761964152,2.6047808374740704,0.05506625771522522,9;14
350,2,0.01,28,0.00777177508713891,0.0236358948187362,2.595287962502027,-0.0133894681930542,7;19
350,2,0.01,29,0.004582913006188231,0.013594656478519788,2.6047808374740704,0.01248633861541748,0;4
350,2,0.01,30,0.004238342859352885,0.012675768198854595,2.596419883001722,-0.0024023354053497314,16;18
350,2,0.01,31,0.00308257027315289,0.00972653607801079,2.6007439296045733,0.012157320976257324,2;8
350,2,0.01,32,0.0034590959188110755,0.010676878659506589,2.5941686470072325,-0.0013104081153869629,9;11
350,2,0.01,33,0.005874197823226264,0.017134098496967797,2.589757946973577,0.0024369359016418457,6;11
350,2,0.01,34,0.004693489011890612,0.01416724419062858,2.6047808374740704,0.015401661396026611,6;14
350,2,0.01,35,0.005428179831888006,0.01622843575779186,2.6047808374740704,0.03829282522201538,5;13
